event_date,event_name,fighter1,fighter2,winner,round_,time,win_method_finish,win_method_type
November 19 2016,UFC Fight Night: Mousasi vs. Hall 2,Justin Ledet,Mark Godbeer,Justin Ledet,1,2.16,32,7
November 19 2016,UFC Fight Night: Mousasi vs. Hall 2,Zak Cummings,Alexander Yakovlev,Zak Cummings,2,4.02,3,7
November 19 2016,UFC Fight Night: Mousasi vs. Hall 2,Marion Reneau,Milana Dudieva,Marion Reneau,3,3.03,6,2
November 19 2016,UFC Fight Night: Mousasi vs. Hall 2,Brett Johns,Kwan Ho Kwak,Brett Johns,3,5.0,22,8
November 19 2016,UFC Fight Night: Mousasi vs. Hall 2,Abdul Razak Alhassan,Charlie Ward,Abdul Razak Alhassan,1,0.53,30,2
November 19 2016,UFC Fight Night: Bader vs. Nogueira,Ryan Bader,Rogerio Nogueira,Ryan Bader,3,3.51,31,2
November 19 2016,UFC Fight Night: Bader vs. Nogueira,Thomas Almeida,Albert Morales,Thomas Almeida,2,1.37,31,2
November 19 2016,UFC Fight Night: Bader vs. Nogueira,Claudia Gadelha,Cortney Casey,Claudia Gadelha,3,5.0,22,8
November 19 2016,UFC Fight Night: Bader vs. Nogueira,Krzysztof Jotko,Thales Leites,Krzysztof Jotko,3,5.0,22,8
November 19 2016,UFC Fight Night: Bader vs. Nogueira,Kamaru Usman,Warlley Alves,Kamaru Usman,3,5.0,22,8
November 19 2016,UFC Fight Night: Bader vs. Nogueira,Sergio Moraes,Zak Ottow,Sergio Moraes,3,5.0,22,6
November 19 2016,UFC Fight Night: Bader vs. Nogueira,Cezar Ferreira,Jack Hermansson,Cezar Ferreira,2,2.11,2,7
November 19 2016,UFC Fight Night: Bader vs. Nogueira,Gadzhimurad Antigulov,Marcos Rogerio de Lima,Gadzhimurad Antigulov,1,1.07,10,7
November 19 2016,UFC Fight Night: Bader vs. Nogueira,Johnny Eduardo,Manvel Gamburyan,Johnny Eduardo,2,0.46,30,2
November 19 2016,UFC Fight Night: Bader vs. Nogueira,Luis Henrique,Christian Colombo,Luis Henrique,3,2.12,10,7
November 19 2016,UFC Fight Night: Bader vs. Nogueira,Pedro Munhoz,Justin Scoggins,Pedro Munhoz,2,1.55,10,7
November 19 2016,UFC Fight Night: Bader vs. Nogueira,Francimar Barroso,Darren Stewart,Francimar Barroso,1,1.34,22,5
November 26 2016,UFC Fight Night: Whittaker vs. Brunson,Robert Whittaker,Derek Brunson,Robert Whittaker,1,4.07,16,2
November 26 2016,UFC Fight Night: Whittaker vs. Brunson,Andrew Holbrook,Jake Matthews,Andrew Holbrook,3,5.0,22,6
November 26 2016,UFC Fight Night: Whittaker vs. Brunson,Omari Akhmedov,Kyle Noke,Omari Akhmedov,3,5.0,22,8
November 26 2016,UFC Fight Night: Whittaker vs. Brunson,Alexander Volkanovski,Yusuke Kasuya,Alexander Volkanovski,2,2.06,31,2
November 26 2016,UFC Fight Night: Whittaker vs. Brunson,Tyson Pedro,Khalil Rountree Jr.,Tyson Pedro,1,4.07,32,7
November 26 2016,UFC Fight Night: Whittaker vs. Brunson,Danielle Taylor,Seohee Ham,Danielle Taylor,3,5.0,22,6
November 26 2016,UFC Fight Night: Whittaker vs. Brunson,Daniel Kelly,Chris Camozzi,Daniel Kelly,3,5.0,22,8
November 26 2016,UFC Fight Night: Whittaker vs. Brunson,Damien Brown,Jon Tuck,Damien Brown,3,5.0,22,6
November 26 2016,UFC Fight Night: Whittaker vs. Brunson,Jonathan Meunier,Richard Walsh,Jonathan Meunier,3,5.0,22,8
November 26 2016,UFC Fight Night: Whittaker vs. Brunson,Ben Nguyen,Geane Herrera,Ben Nguyen,3,5.0,22,8
November 26 2016,UFC Fight Night: Whittaker vs. Brunson,Jason Knight,Dan Hooker,Jason Knight,3,5.0,22,8
November 26 2016,UFC Fight Night: Whittaker vs. Brunson,Marlon Vera,Ning Guangyou,Marlon Vera,3,5.0,22,8
November 26 2016,UFC Fight Night: Whittaker vs. Brunson,Jenel Lausa,Yao Zhikui,Jenel Lausa,3,5.0,22,8
December 03 2016,The Ultimate Fighter 24 Finale,Demetrious Johnson,Tim Elliott,Demetrious Johnson,5,5.0,22,8
December 03 2016,The Ultimate Fighter 24 Finale,Joseph Benavidez,Henry Cejudo,Joseph Benavidez,3,5.0,22,6
December 03 2016,The Ultimate Fighter 24 Finale,Jorge Masvidal,Jake Ellenberger,Jorge Masvidal,1,4.05,31,2
December 03 2016,The Ultimate Fighter 24 Finale,Jared Cannonier,Ion Cutelaba,Jared Cannonier,3,5.0,22,8
December 03 2016,The Ultimate Fighter 24 Finale,Sara McMann,Alexis Davis,Sara McMann,2,2.52,2,7
December 03 2016,The Ultimate Fighter 24 Finale,Brandon Moreno,Ryan Benoit,Brandon Moreno,3,5.0,22,6
December 03 2016,The Ultimate Fighter 24 Finale,Ryan Hall,Gray Maynard,Ryan Hall,3,5.0,22,8
December 03 2016,The Ultimate Fighter 24 Finale,Rob Font,Matt Schnell,Rob Font,1,3.47,30,2
December 03 2016,The Ultimate Fighter 24 Finale,Dong Hyun Ma,Brendan O'Reilly,Dong Hyun Ma,3,5.0,22,8
December 03 2016,The Ultimate Fighter 24 Finale,Jamie Moyle,Kailin Curran,Jamie Moyle,3,5.0,22,8
December 03 2016,The Ultimate Fighter 24 Finale,Anthony Smith,Elvis Mutapcic,Anthony Smith,2,3.27,5,2
December 03 2016,The Ultimate Fighter 24 Finale,Devin Clark,Josh Stansbury,Devin Clark,3,5.0,22,8
December 10 2016,UFC 206: Holloway vs. Pettis,Max Holloway,Anthony Pettis,Max Holloway,3,4.5,31,2
December 10 2016,UFC 206: Holloway vs. Pettis,Donald Cerrone,Matt Brown,Donald Cerrone,3,0.34,16,2
December 10 2016,UFC 206: Holloway vs. Pettis,Cub Swanson,Dooho Choi,Cub Swanson,3,5.0,22,8
December 10 2016,UFC 206: Holloway vs. Pettis,Kelvin Gastelum,Tim Kennedy,Kelvin Gastelum,3,2.45,31,2
December 10 2016,UFC 206: Holloway vs. Pettis,Emil Meek,Jordan Mein,Emil Meek,3,5.0,22,8
December 10 2016,UFC 206: Holloway vs. Pettis,Misha Cirkunov,Nikita Krylov,Misha Cirkunov,1,4.38,10,7
December 10 2016,UFC 206: Holloway vs. Pettis,Olivier Aubin-Mercier,Drew Dober,Olivier Aubin-Mercier,2,2.57,32,7
December 10 2016,UFC 206: Holloway vs. Pettis,Viviane Pereira,Valerie Letourneau,Viviane Pereira,3,5.0,22,6
December 10 2016,UFC 206: Holloway vs. Pettis,Matthew Lopez,Mitch Gagnon,Matthew Lopez,3,5.0,22,8
December 10 2016,UFC 206: Holloway vs. Pettis,Lando Vannata,John Makdessi,Lando Vannata,1,1.4,16,2
December 10 2016,UFC 206: Holloway vs. Pettis,Rustam Khabilov,Jason Saggo,Rustam Khabilov,3,5.0,22,8
December 10 2016,UFC 206: Holloway vs. Pettis,Dustin Ortiz,Zach Makovsky,Dustin Ortiz,3,5.0,22,6
December 17 2016,UFC Fight Night: VanZant vs. Waterson,Michelle Waterson,Paige VanZant,Michelle Waterson,1,3.21,32,7
December 17 2016,UFC Fight Night: VanZant vs. Waterson,Mickey Gall,Sage Northcutt,Mickey Gall,2,1.4,32,7
December 17 2016,UFC Fight Night: VanZant vs. Waterson,Urijah Faber,Brad Pickett,Urijah Faber,3,5.0,22,8
December 17 2016,UFC Fight Night: VanZant vs. Waterson,Alan Jouban,Mike Perry,Alan Jouban,3,5.0,22,8
December 17 2016,UFC Fight Night: VanZant vs. Waterson,Paul Craig,Henrique da Silva,Paul Craig,2,1.59,3,7
December 17 2016,UFC Fight Night: VanZant vs. Waterson,Mizuto Hirota,Cole Miller,Mizuto Hirota,3,5.0,22,8
December 17 2016,UFC Fight Night: VanZant vs. Waterson,Colby Covington,Bryan Barberena,Colby Covington,3,5.0,22,8
December 17 2016,UFC Fight Night: VanZant vs. Waterson,Alex Morono,James Moontasri,Alex Morono,3,5.0,22,8
December 17 2016,UFC Fight Night: VanZant vs. Waterson,Josh Emmett,Scott Holtzman,Josh Emmett,3,5.0,22,8
December 17 2016,UFC Fight Night: VanZant vs. Waterson,Leslie Smith,Irene Aldana,Leslie Smith,3,5.0,22,8
December 17 2016,UFC Fight Night: VanZant vs. Waterson,Eddie Wineland,Takeya Mizugaki,Eddie Wineland,1,3.04,31,2
December 17 2016,UFC Fight Night: VanZant vs. Waterson,Hector Sandoval,Fredy Serrano,Hector Sandoval,3,5.0,22,8
December 17 2016,UFC Fight Night: VanZant vs. Waterson,Sultan Aliev,Bojan Velickovic,Sultan Aliev,3,5.0,22,6
December 30 2016,UFC 207: Nunes vs. Rousey,Amanda Nunes,Ronda Rousey,Amanda Nunes,1,0.48,31,2
December 30 2016,UFC 207: Nunes vs. Rousey,Cody Garbrandt,Dominick Cruz,Cody Garbrandt,5,5.0,22,8
December 30 2016,UFC 207: Nunes vs. Rousey,TJ Dillashaw,John Lineker,TJ Dillashaw,3,5.0,22,8
December 30 2016,UFC 207: Nunes vs. Rousey,Dong Hyun Kim,Tarec Saffiedine,Dong Hyun Kim,3,5.0,22,6
December 30 2016,UFC 207: Nunes vs. Rousey,Ray Borg,Louis Smolka,Ray Borg,3,5.0,22,8
December 30 2016,UFC 207: Nunes vs. Rousey,Neil Magny,Johny Hendricks,Neil Magny,3,5.0,22,8
December 30 2016,UFC 207: Nunes vs. Rousey,Antonio Carlos Junior,Marvin Vettori,Antonio Carlos Junior,3,5.0,22,8
December 30 2016,UFC 207: Nunes vs. Rousey,Alex Garcia,Mike Pyle,Alex Garcia,1,3.34,30,2
December 30 2016,UFC 207: Nunes vs. Rousey,Niko Price,Brandon Thatch,Niko Price,1,4.3,2,7
December 30 2016,UFC 207: Nunes vs. Rousey,Alex Oliveira,Tim Means,Alex Oliveira,1,3.33,22,0
January 15 2017,UFC Fight Night: Rodriguez vs. Penn,Yair Rodriguez,BJ Penn,Yair Rodriguez,2,0.24,31,2
January 15 2017,UFC Fight Night: Rodriguez vs. Penn,Joe Lauzon,Marcin Held,Joe Lauzon,3,5.0,22,6
January 15 2017,UFC Fight Night: Rodriguez vs. Penn,Ben Saunders,Court McGee,Ben Saunders,3,5.0,22,8
January 15 2017,UFC Fight Night: Rodriguez vs. Penn,Sergio Pettis,John Moraga,Sergio Pettis,3,5.0,22,8
January 15 2017,UFC Fight Night: Rodriguez vs. Penn,Drakkar Klose,Devin Powell,Drakkar Klose,3,5.0,22,8
January 15 2017,UFC Fight Night: Rodriguez vs. Penn,Augusto Mendes,Frankie Saenz,Augusto Mendes,3,5.0,22,6
January 15 2017,UFC Fight Night: Rodriguez vs. Penn,Aleksei Oleinik,Viktor Pesta,Aleksei Oleinik,1,2.57,27,7
January 15 2017,UFC Fight Night: Rodriguez vs. Penn,Anthony Rocco Martin,Alex White,Anthony Rocco Martin,3,5.0,22,8
January 15 2017,UFC Fight Night: Rodriguez vs. Penn,Nina Ansaroff,Jocelyn Jones-Lybarger,Nina Ansaroff,3,3.39,32,7
January 15 2017,UFC Fight Night: Rodriguez vs. Penn,Walt Harris,Chase Sherman,Walt Harris,2,2.41,19,2
January 15 2017,UFC Fight Night: Rodriguez vs. Penn,Joachim Christensen,Bojan Mihajlovic,Joachim Christensen,3,2.05,31,2
January 15 2017,UFC Fight Night: Rodriguez vs. Penn,Cyril Asker,Dmitrii Smoliakov,Cyril Asker,1,2.41,31,2
January 28 2017,UFC Fight Night: Shevchenko vs. Pena,Valentina Shevchenko,Julianna Pena,Valentina Shevchenko,2,4.29,3,7
January 28 2017,UFC Fight Night: Shevchenko vs. Pena,Jorge Masvidal,Donald Cerrone,Jorge Masvidal,2,1.0,31,2
January 28 2017,UFC Fight Night: Shevchenko vs. Pena,Francis Ngannou,Andrei Arlovski,Francis Ngannou,1,1.32,30,2
January 28 2017,UFC Fight Night: Shevchenko vs. Pena,Jason Knight,Alex Caceres,Jason Knight,2,4.21,32,7
January 28 2017,UFC Fight Night: Shevchenko vs. Pena,Sam Alvey,Nate Marquardt,Sam Alvey,3,5.0,22,8
January 28 2017,UFC Fight Night: Shevchenko vs. Pena,Raphael Assuncao,Aljamain Sterling,Raphael Assuncao,3,5.0,22,6
January 28 2017,UFC Fight Night: Shevchenko vs. Pena,Jingliang Li,Bobby Nash,Jingliang Li,2,4.45,30,2
January 28 2017,UFC Fight Night: Shevchenko vs. Pena,Jordan Johnson,Henrique da Silva,Jordan Johnson,3,5.0,22,8
January 28 2017,UFC Fight Night: Shevchenko vs. Pena,Eric Spicely,Alessio Di Chirico,Eric Spicely,1,2.14,37,7
January 28 2017,UFC Fight Night: Shevchenko vs. Pena,Marcos Rogerio de Lima,Jeremy Kimball,Marcos Rogerio de Lima,1,2.27,31,2
January 28 2017,UFC Fight Night: Shevchenko vs. Pena,Alexandre Pantoja,Eric Shelton,Alexandre Pantoja,3,5.0,22,6
January 28 2017,UFC Fight Night: Shevchenko vs. Pena,Jason Gonzalez,JC Cottrell,Jason Gonzalez,1,3.54,4,7
February 04 2017,UFC Fight Night: Bermudez vs. The Korean Zombie,Chan Sung Jung,Dennis Bermudez,Chan Sung Jung,1,2.29,30,2
February 04 2017,UFC Fight Night: Bermudez vs. The Korean Zombie,Felice Herrig,Alexa Grasso,Felice Herrig,3,5.0,22,8
February 04 2017,UFC Fight Night: Bermudez vs. The Korean Zombie,James Vick,Abel Trujillo,James Vick,3,0.49,4,7
February 04 2017,UFC Fight Night: Bermudez vs. The Korean Zombie,Volkan Oezdemir,Ovince Saint Preux,Volkan Oezdemir,3,5.0,22,6
February 04 2017,UFC Fight Night: Bermudez vs. The Korean Zombie,Marcel Fortuna,Anthony Hamilton,Marcel Fortuna,1,3.1,30,2
February 04 2017,UFC Fight Night: Bermudez vs. The Korean Zombie,Jessica Andrade,Angela Hill,Jessica Andrade,3,5.0,22,8
February 04 2017,UFC Fight Night: Bermudez vs. The Korean Zombie,Adam Milstead,Curtis Blaydes,Adam Milstead,2,0.59,22,5
February 04 2017,UFC Fight Night: Bermudez vs. The Korean Zombie,Chas Skelly,Chris Gruetzemacher,Chas Skelly,2,2.01,32,7
February 04 2017,UFC Fight Night: Bermudez vs. The Korean Zombie,Ricardo Ramos,Michinori Tanaka,Ricardo Ramos,3,5.0,22,8
February 04 2017,UFC Fight Night: Bermudez vs. The Korean Zombie,Tecia Torres,Bec Rawlings,Tecia Torres,3,5.0,22,8
February 04 2017,UFC Fight Night: Bermudez vs. The Korean Zombie,Alex Morono,Niko Price,Alex Morono,2,5.0,30,5
February 04 2017,UFC Fight Night: Bermudez vs. The Korean Zombie,Khalil Rountree Jr.,Daniel Jolly,Khalil Rountree Jr.,1,0.52,21,2
February 11 2017,UFC 208: Holm vs. De Randamie,Germaine de Randamie,Holly Holm,Germaine de Randamie,5,5.0,22,8
February 11 2017,UFC 208: Holm vs. De Randamie,Anderson Silva,Derek Brunson,Anderson Silva,3,5.0,22,8
February 11 2017,UFC 208: Holm vs. De Randamie,Jacare Souza,Tim Boetsch,Jacare Souza,1,3.41,18,7
February 11 2017,UFC 208: Holm vs. De Randamie,Glover Teixeira,Jared Cannonier,Glover Teixeira,3,5.0,22,8
February 11 2017,UFC 208: Holm vs. De Randamie,Dustin Poirier,Jim Miller,Dustin Poirier,3,5.0,22,3
February 11 2017,UFC 208: Holm vs. De Randamie,Belal Muhammad,Randy Brown,Belal Muhammad,3,5.0,22,8
February 11 2017,UFC 208: Holm vs. De Randamie,Wilson Reis,Ulka Sasaki,Wilson Reis,3,5.0,22,8
February 11 2017,UFC 208: Holm vs. De Randamie,Islam Makhachev,Nik Lentz,Islam Makhachev,3,5.0,22,8
February 11 2017,UFC 208: Holm vs. De Randamie,Rick Glenn,Phillipe Nover,Rick Glenn,3,5.0,22,6
February 11 2017,UFC 208: Holm vs. De Randamie,Ryan LaFlare,Roan Carneiro,Ryan LaFlare,3,5.0,22,8
February 19 2017,UFC Fight Night: Lewis vs. Browne,Derrick Lewis,Travis Browne,Derrick Lewis,2,3.12,30,2
February 19 2017,UFC Fight Night: Lewis vs. Browne,Johny Hendricks,Hector Lombard,Johny Hendricks,3,5.0,22,8
February 19 2017,UFC Fight Night: Lewis vs. Browne,Gavin Tucker,Sam Sicilia,Gavin Tucker,3,5.0,22,8
February 19 2017,UFC Fight Night: Lewis vs. Browne,Elias Theodorou,Cezar Ferreira,Elias Theodorou,3,5.0,22,8
February 19 2017,UFC Fight Night: Lewis vs. Browne,Sara McMann,Gina Mazany,Sara McMann,1,1.14,2,7
February 19 2017,UFC Fight Night: Lewis vs. Browne,Paul Felder,Alessandro Ricci,Paul Felder,1,4.44,5,2
February 19 2017,UFC Fight Night: Lewis vs. Browne,Santiago Ponzinibbio,Nordine Taleb,Santiago Ponzinibbio,3,5.0,22,8
February 19 2017,UFC Fight Night: Lewis vs. Browne,Randa Markos,Carla Esparza,Randa Markos,3,5.0,22,6
February 19 2017,UFC Fight Night: Lewis vs. Browne,Aiemann Zahabi,Reginaldo Vieira,Aiemann Zahabi,3,5.0,22,8
February 19 2017,UFC Fight Night: Lewis vs. Browne,Thiago Santos,Jack Marshman,Thiago Santos,2,2.21,16,2
February 19 2017,UFC Fight Night: Lewis vs. Browne,Gerald Meerschaert,Ryan Janes,Gerald Meerschaert,1,1.34,3,7
March 11 2017,UFC Fight Night: Belfort vs. Gastelum,Vitor Belfort,Kelvin Gastelum,Vitor Belfort,1,3.52,30,5
March 11 2017,UFC Fight Night: Belfort vs. Gastelum,Mauricio Rua,Gian Villante,Mauricio Rua,3,0.59,30,2
March 11 2017,UFC Fight Night: Belfort vs. Gastelum,Edson Barboza,Beneil Dariush,Edson Barboza,2,3.35,7,2
March 11 2017,UFC Fight Night: Belfort vs. Gastelum,Ray Borg,Jussier Formiga,Ray Borg,3,5.0,22,8
March 11 2017,UFC Fight Night: Belfort vs. Gastelum,Bethe Correia,Marion Reneau,Bethe Correia,3,5.0,22,3
March 11 2017,UFC Fight Night: Belfort vs. Gastelum,Alex Oliveira,Tim Means,Alex Oliveira,2,2.38,32,7
March 11 2017,UFC Fight Night: Belfort vs. Gastelum,Kevin Lee,Francisco Trinaldo,Kevin Lee,2,3.12,32,7
March 11 2017,UFC Fight Night: Belfort vs. Gastelum,Sergio Moraes,Davi Ramos,Sergio Moraes,3,5.0,22,8
March 11 2017,UFC Fight Night: Belfort vs. Gastelum,Joe Soto,Rani Yahya,Joe Soto,3,5.0,22,8
March 11 2017,UFC Fight Night: Belfort vs. Gastelum,Michel Prazeres,Joshua Burkman,Michel Prazeres,1,1.42,24,7
March 11 2017,UFC Fight Night: Belfort vs. Gastelum,Jeremy Kennedy,Rony Jason,Jeremy Kennedy,3,5.0,22,8
March 11 2017,UFC Fight Night: Belfort vs. Gastelum,Paulo Costa,Garreth McLellan,Paulo Costa,1,1.17,30,2
March 18 2017,UFC Fight Night: Manuwa vs. Anderson,Jimi Manuwa,Corey Anderson,Jimi Manuwa,1,3.05,30,2
March 18 2017,UFC Fight Night: Manuwa vs. Anderson,Gunnar Nelson,Alan Jouban,Gunnar Nelson,2,0.46,10,7
March 18 2017,UFC Fight Night: Manuwa vs. Anderson,Marlon Vera,Brad Pickett,Marlon Vera,3,3.5,16,2
March 18 2017,UFC Fight Night: Manuwa vs. Anderson,Arnold Allen,Makwan Amirkhani,Arnold Allen,3,5.0,22,6
March 18 2017,UFC Fight Night: Manuwa vs. Anderson,Joe Duffy,Reza Madadi,Joe Duffy,3,5.0,22,8
March 18 2017,UFC Fight Night: Manuwa vs. Anderson,Francimar Barroso,Darren Stewart,Francimar Barroso,3,5.0,22,8
March 18 2017,UFC Fight Night: Manuwa vs. Anderson,Tim Johnson,Daniel Omielanczuk,Tim Johnson,3,5.0,22,6
March 18 2017,UFC Fight Night: Manuwa vs. Anderson,Leon Edwards,Vicente Luque,Leon Edwards,3,5.0,22,8
March 18 2017,UFC Fight Night: Manuwa vs. Anderson,Marc Diakiese,Teemu Packalen,Marc Diakiese,1,0.3,30,2
March 18 2017,UFC Fight Night: Manuwa vs. Anderson,Bradley Scott,Scott Askham,Bradley Scott,3,5.0,22,6
March 18 2017,UFC Fight Night: Manuwa vs. Anderson,Lina Lansberg,Lucie Pudilova,Lina Lansberg,3,5.0,22,8
April 08 2017,UFC 210: Cormier vs. Johnson 2,Daniel Cormier,Anthony Johnson,Daniel Cormier,2,3.37,32,7
April 08 2017,UFC 210: Cormier vs. Johnson 2,Gegard Mousasi,Chris Weidman,Gegard Mousasi,2,3.13,19,2
April 08 2017,UFC 210: Cormier vs. Johnson 2,Cynthia Calvillo,Pearl Gonzalez,Cynthia Calvillo,3,3.45,32,7
April 08 2017,UFC 210: Cormier vs. Johnson 2,Thiago Alves,Patrick Cote,Thiago Alves,3,5.0,22,8
April 08 2017,UFC 210: Cormier vs. Johnson 2,Charles Oliveira,Will Brooks,Charles Oliveira,1,2.3,32,7
April 08 2017,UFC 210: Cormier vs. Johnson 2,Myles Jury,Mike de la Torre,Myles Jury,1,3.3,31,2
April 08 2017,UFC 210: Cormier vs. Johnson 2,Kamaru Usman,Sean Strickland,Kamaru Usman,3,5.0,22,8
April 08 2017,UFC 210: Cormier vs. Johnson 2,Shane Burgos,Charles Rosa,Shane Burgos,3,1.59,30,2
April 08 2017,UFC 210: Cormier vs. Johnson 2,Patrick Cummins,Jan Blachowicz,Patrick Cummins,3,5.0,22,8
April 08 2017,UFC 210: Cormier vs. Johnson 2,Gregor Gillespie,Andrew Holbrook,Gregor Gillespie,1,0.21,30,2
April 08 2017,UFC 210: Cormier vs. Johnson 2,Desmond Green,Josh Emmett,Desmond Green,3,5.0,22,6
April 08 2017,UFC 210: Cormier vs. Johnson 2,Katlyn Chookagian,Irene Aldana,Katlyn Chookagian,3,5.0,22,6
April 08 2017,UFC 210: Cormier vs. Johnson 2,Magomed Bibulatov,Jenel Lausa,Magomed Bibulatov,3,5.0,22,8
April 15 2017,UFC Fight Night: Johnson vs. Reis,Demetrious Johnson,Wilson Reis,Demetrious Johnson,3,4.49,3,7
April 15 2017,UFC Fight Night: Johnson vs. Reis,Rose Namajunas,Michelle Waterson,Rose Namajunas,2,2.47,32,7
April 15 2017,UFC Fight Night: Johnson vs. Reis,Robert Whittaker,Jacare Souza,Robert Whittaker,2,3.28,16,2
April 15 2017,UFC Fight Night: Johnson vs. Reis,Renato Moicano,Jeremy Stephens,Renato Moicano,3,5.0,22,6
April 15 2017,UFC Fight Night: Johnson vs. Reis,Alexander Volkov,Roy Nelson,Alexander Volkov,3,5.0,22,8
April 15 2017,UFC Fight Night: Johnson vs. Reis,Tom Duquesnoy,Patrick Williams,Tom Duquesnoy,2,0.28,6,2
April 15 2017,UFC Fight Night: Johnson vs. Reis,Rashid Magomedov,Bobby Green,Rashid Magomedov,3,5.0,22,6
April 15 2017,UFC Fight Night: Johnson vs. Reis,Tim Elliott,Louis Smolka,Tim Elliott,3,5.0,22,8
April 15 2017,UFC Fight Night: Johnson vs. Reis,Aljamain Sterling,Augusto Mendes,Aljamain Sterling,3,5.0,22,8
April 15 2017,UFC Fight Night: Johnson vs. Reis,Devin Clark,Jake Collier,Devin Clark,3,5.0,22,8
April 15 2017,UFC Fight Night: Johnson vs. Reis,Anthony Smith,Andrew Sanchez,Anthony Smith,3,3.52,16,2
April 15 2017,UFC Fight Night: Johnson vs. Reis,Zak Cummings,Nathan Coy,Zak Cummings,1,4.21,10,7
April 15 2017,UFC Fight Night: Johnson vs. Reis,Ketlen Vieira,Ashlee Evans-Smith,Ketlen Vieira,3,5.0,22,8
April 22 2017,UFC Fight Night: Swanson vs. Lobov,Cub Swanson,Artem Lobov,Cub Swanson,5,5.0,22,8
April 22 2017,UFC Fight Night: Swanson vs. Lobov,Al Iaquinta,Diego Sanchez,Al Iaquinta,1,1.38,30,2
April 22 2017,UFC Fight Night: Swanson vs. Lobov,Ovince Saint Preux,Marcos Rogerio de Lima,Ovince Saint Preux,2,2.11,27,7
April 22 2017,UFC Fight Night: Swanson vs. Lobov,John Dodson,Eddie Wineland,John Dodson,3,5.0,22,8
April 22 2017,UFC Fight Night: Swanson vs. Lobov,Stevie Ray,Joe Lauzon,Stevie Ray,3,5.0,22,3
April 22 2017,UFC Fight Night: Swanson vs. Lobov,Mike Perry,Jake Ellenberger,Mike Perry,2,1.05,5,2
April 22 2017,UFC Fight Night: Swanson vs. Lobov,Thales Leites,Sam Alvey,Thales Leites,3,5.0,22,8
April 22 2017,UFC Fight Night: Swanson vs. Lobov,Brandon Moreno,Dustin Ortiz,Brandon Moreno,2,4.06,32,7
April 22 2017,UFC Fight Night: Swanson vs. Lobov,Scott Holtzman,Michael McBride,Scott Holtzman,3,5.0,22,8
April 22 2017,UFC Fight Night: Swanson vs. Lobov,Danielle Taylor,Jessica Penne,Danielle Taylor,3,5.0,22,8
April 22 2017,UFC Fight Night: Swanson vs. Lobov,Alexis Davis,Cindy Dandois,Alexis Davis,3,5.0,22,8
April 22 2017,UFC Fight Night: Swanson vs. Lobov,Bryan Barberena,Joe Proctor,Bryan Barberena,1,3.3,30,2
April 22 2017,UFC Fight Night: Swanson vs. Lobov,Hector Sandoval,Matt Schnell,Hector Sandoval,1,4.24,30,2
May 13 2017,UFC 211: Miocic vs. Dos Santos,Stipe Miocic,Junior Dos Santos,Stipe Miocic,1,2.22,30,2
May 13 2017,UFC 211: Miocic vs. Dos Santos,Joanna Jedrzejczyk,Jessica Andrade,Joanna Jedrzejczyk,5,5.0,22,8
May 13 2017,UFC 211: Miocic vs. Dos Santos,Demian Maia,Jorge Masvidal,Demian Maia,3,5.0,22,6
May 13 2017,UFC 211: Miocic vs. Dos Santos,Frankie Edgar,Yair Rodriguez,Frankie Edgar,2,5.0,22,2
May 13 2017,UFC 211: Miocic vs. Dos Santos,David Branch,Krzysztof Jotko,David Branch,3,5.0,22,6
May 13 2017,UFC 211: Miocic vs. Dos Santos,Eddie Alvarez,Dustin Poirier,Eddie Alvarez,2,4.02,22,0
May 13 2017,UFC 211: Miocic vs. Dos Santos,Jason Knight,Chas Skelly,Jason Knight,3,0.39,30,2
May 13 2017,UFC 211: Miocic vs. Dos Santos,Chase Sherman,Rashad Coulter,Chase Sherman,2,3.36,5,2
May 13 2017,UFC 211: Miocic vs. Dos Santos,James Vick,Polo Reyes,James Vick,1,2.39,30,2
May 13 2017,UFC 211: Miocic vs. Dos Santos,Cortney Casey,Jessica Aguilar,Cortney Casey,3,5.0,22,8
May 13 2017,UFC 211: Miocic vs. Dos Santos,Enrique Barzola,Gabriel Benitez,Enrique Barzola,3,5.0,22,8
May 13 2017,UFC 211: Miocic vs. Dos Santos,Gadzhimurad Antigulov,Joachim Christensen,Gadzhimurad Antigulov,1,2.21,32,7
May 28 2017,UFC Fight Night: Gustafsson vs. Teixeira,Alexander Gustafsson,Glover Teixeira,Alexander Gustafsson,5,1.07,31,2
May 28 2017,UFC Fight Night: Gustafsson vs. Teixeira,Volkan Oezdemir,Misha Cirkunov,Volkan Oezdemir,1,0.28,30,2
May 28 2017,UFC Fight Night: Gustafsson vs. Teixeira,Peter Sobotta,Ben Saunders,Peter Sobotta,2,2.29,19,2
May 28 2017,UFC Fight Night: Gustafsson vs. Teixeira,Omari Akhmedov,Abdul Razak Alhassan,Omari Akhmedov,3,5.0,22,6
May 28 2017,UFC Fight Night: Gustafsson vs. Teixeira,Nordine Taleb,Oliver Enkamp,Nordine Taleb,3,5.0,22,8
May 28 2017,UFC Fight Night: Gustafsson vs. Teixeira,Jack Hermansson,Alex Nicholson,Jack Hermansson,1,2.0,31,2
May 28 2017,UFC Fight Night: Gustafsson vs. Teixeira,Pedro Munhoz,Damian Stasiak,Pedro Munhoz,3,5.0,22,8
May 28 2017,UFC Fight Night: Gustafsson vs. Teixeira,Trevor Smith,Chris Camozzi,Trevor Smith,3,5.0,22,8
